ID_ACCIDENTE,ANYO,MES,DIA_SEMANA,HORA,COD_PROVINCIA,COD_MUNICIPIO,ZONA,ZONA_AGRUPADA,CARRETERA,KM,SENTIDO_1F,TITULARIDAD_VIA,TIPO_VIA,TIPO_ACCIDENTE,TOTAL_MU24H,TOTAL_HG24H,TOTAL_HL24H,TOTAL_VICTIMAS_24H,TOTAL_MU30DF,TOTAL_HG30DF,TOTAL_HL30DF,TOTAL_VICTIMAS_30DF,TOTAL_VEHICULOS,TOT_PEAT_MU24H,TOT_BICI_MU24H,TOT_CICLO_MU24H,TOT_MOTO_MU24H,TOT_TUR_MU24H,TOT_FURG_MU24H,TOT_CAM_MENOS3500_MU24H,TOT_CAM_MAS3500_MU24H,TOT_BUS_MU24H,TOT_OTRO_MU24H,TOT_SINESPECIF_MU24H,TOT_PEAT_MU30DF,TOT_BICI_MU30DF,TOT_CICLO_MU30DF,TOT_MOTO_MU30DF,TOT_TUR_MU30DF,TOT_FURG_MU30DF,TOT_CAM_MENOS3500_MU30DF,TOT_CAM_MAS3500_MU30DF,TOT_BUS_MU30DF,TOT_VMP_MU30DF,TOT_OTRO_MU30DF,TOT_SINESPECIF_MU30DF,NUDO,CONDICION_FIRME,CONDICION_ILUMINACION,CONDICION_METEO,CONDICION_NIEBLA,ACERA,TRAZADO_PLANTA,ZONA_KM,HAY_NIEBLA,TRAMO_HORA,gravedad_accidente,tramo_horario,zona_riesgo
20388,2024,10,7,21,8,8200,3,2,No inventariada,13.6,4,5,14,9.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20389,2024,9,1,8,8,8169,1,1,B-20,2.5,4,1,2,4.0,0,0,2,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,3,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20390,2024,9,1,16,8,8169,1,1,C-31,192.0,4,5,3,4.0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
20391,2024,10,5,16,8,8125,1,1,C-33,81.8,4,5,2,3.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Media,0,Tarde,Baja,Tarde,Bajo Riesgo
20392,2024,10,1,10,8,8260,1,1,B-140,6.5,4,5,6,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20393,2024,10,1,14,8,0,1,1,BP-1121,8.1,3,2,6,20.0,1,0,0,1,1,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,3,Baja,0,Tarde,Alta,Tarde,Bajo Riesgo
20394,2024,10,2,5,8,8180,1,1,C-58,5.0,4,5,2,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,1,0.0,998,4,Baja,0,Madrugada,Baja,Madrugada,Bajo Riesgo
20395,2024,10,2,7,8,8125,1,1,C-58,1.7,4,5,2,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20396,2024,10,2,8,8,8904,1,1,C-58,9.8,4,5,2,3.0,0,0,2,2,0,0,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20397,2024,10,2,9,8,8009,1,1,C-32,98.8,4,5,2,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Media,0,Mañana,Baja,Mañana,Bajo Riesgo
20398,2024,10,2,12,8,8235,1,1,C-32,117.0,4,5,2,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Alta,0,Mañana,Baja,Tarde,Bajo Riesgo
20399,2024,10,2,13,8,8200,1,1,C-32,53.3,4,5,2,9.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,8,1,3,0.0,998,4,Media,0,Tarde,Baja,Tarde,Bajo Riesgo
20400,2024,10,2,12,8,8076,1,1,A-2,581.5,4,1,3,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Muy Alta,0,Mañana,Baja,Tarde,Bajo Riesgo
20401,2024,10,2,14,8,8252,1,1,AP-7,146.5,4,1,2,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
20402,2024,10,2,15,8,8135,1,1,C-35,28.5,4,5,6,20.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20403,2024,10,2,17,8,8077,1,1,B-23,1.0,4,1,2,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20404,2024,10,2,17,8,0,1,1,B-520,2.1,4,5,6,1.0,0,0,3,3,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,3,0.0,998,4,Baja,0,Tarde,Media,Tarde,Bajo Riesgo
20405,2024,10,2,16,8,0,1,1,C-25,178.0,4,5,3,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
20406,2024,10,2,21,8,8068,1,1,B-24,4.2,4,1,3,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,4,3,0.0,998,4,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20407,2024,10,2,19,8,8161,1,1,B-224,7.7,4,5,6,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,6,1,0.0,998,4,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20408,2024,10,2,17,8,8285,3,2,No inventariada,13.6,4,5,14,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20409,2024,5,2,20,8,8305,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20410,2024,5,4,9,8,8305,3,2,No inventariada,13.6,4,5,14,6.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20411,2024,5,3,14,8,8305,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20412,2024,10,7,16,8,8003,1,1,BP-5002,3.9,4,2,6,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20413,2024,5,4,19,8,8305,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20414,2024,8,4,18,8,8279,3,2,No inventariada,13.6,4,5,14,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
20415,2024,8,5,10,8,8279,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20416,2024,8,6,15,8,8279,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20417,2024,5,5,14,8,8305,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20418,2024,10,1,14,8,8169,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20419,2024,8,6,23,8,8279,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20420,2024,10,2,10,8,8015,3,2,No inventariada,13.6,4,5,14,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20421,2024,10,5,18,8,8015,3,2,No inventariada,13.6,4,5,14,6.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,1,0.0,998,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
20422,2024,10,4,19,8,8015,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20423,2024,5,5,21,8,8305,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20424,2024,10,5,13,8,8089,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20425,2024,10,6,17,8,8089,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20426,2024,10,3,19,8,8015,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,2,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20427,2024,10,1,17,8,8200,2,2,B-201,0.3,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20428,2024,10,3,18,8,8101,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
20429,2024,10,7,7,8,8101,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20430,2024,10,5,14,8,8101,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20431,2024,9,2,1,8,8101,3,2,No inventariada,13.6,4,5,14,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Madrugada,Baja,Madrugada,Bajo Riesgo
20432,2024,10,3,20,8,8073,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20433,2024,9,6,19,8,8298,3,2,No inventariada,13.6,4,5,14,7.0,0,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,0,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20434,2024,10,3,7,8,8121,3,2,No inventariada,13.6,3,4,14,2.0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20435,2024,10,7,21,8,8187,3,2,No inventariada,13.6,4,5,14,20.0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20436,2024,9,6,18,8,0,3,2,No inventariada,13.6,4,5,14,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
20437,2024,9,7,2,8,8240,1,1,AP-7,183.8,4,1,2,8.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,5,1,0.0,998,4,Alta,0,Madrugada,Baja,Madrugada,Bajo Riesgo
20438,2024,10,7,0,8,8169,1,1,B-22,7.0,4,5,6,6.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,4,Baja,0,,Baja,Madrugada,Bajo Riesgo
20439,2024,10,2,17,8,8086,1,1,C-352,22.9,1,2,3,4.0,0,1,1,2,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,2,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20440,2024,10,2,19,8,8035,1,1,N-2,665.8,4,5,6,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,2,1,0.0,998,4,Muy Alta,0,Noche,Baja,Noche,Bajo Riesgo
20441,2024,10,2,17,8,8197,1,1,N-2,652.0,4,5,6,1.0,0,0,4,4,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,3,0.0,998,4,Muy Alta,0,Tarde,Media,Tarde,Bajo Riesgo
20442,2024,10,3,6,8,0,1,1,B-220,8.9,4,5,6,19.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,6,1,0.0,998,4,Baja,0,Madrugada,Baja,Mañana,Bajo Riesgo
20443,2024,10,3,7,8,8196,1,1,A-2,595.4,4,1,3,4.0,0,0,2,2,0,0,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Muy Alta,0,Mañana,Baja,Mañana,Bajo Riesgo
20444,2024,10,3,7,8,8300,1,1,C-16,28.4,4,5,2,3.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,2,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20445,2024,10,3,14,8,8244,1,1,A-2,603.8,4,1,3,3.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,4,Muy Alta,0,Tarde,Baja,Tarde,Bajo Riesgo
20446,2024,10,3,11,8,8266,1,1,B-30,8.0,4,1,2,19.0,0,0,2,2,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20447,2024,10,3,17,8,8124,1,1,AP-7,138.6,4,1,2,2.0,0,0,4,4,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,4,Alta,0,Tarde,Media,Tarde,Bajo Riesgo
20448,2024,4,1,11,8,8029,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,3,1,3,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20449,2024,8,1,16,8,8279,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20450,2024,8,1,18,8,8279,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,0,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
20451,2024,8,2,19,8,8279,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20452,2024,8,2,22,8,8279,3,2,No inventariada,13.6,4,5,14,6.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20453,2024,9,3,9,8,8003,1,1,BP-5002,2.8,4,2,6,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,0,4,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20454,2024,8,3,17,8,8279,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20455,2024,10,2,12,8,8015,3,2,No inventariada,13.6,4,5,14,3.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Tarde,Bajo Riesgo
20456,2024,8,7,19,8,8279,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3,1,4,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20457,2024,8,7,19,8,8279,3,2,No inventariada,13.6,4,5,14,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20458,2024,5,6,22,8,8305,3,2,No inventariada,13.6,4,5,14,1.0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20459,2024,8,7,16,8,8279,3,2,No inventariada,13.6,4,5,14,2.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20460,2024,10,1,11,8,8245,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20461,2024,8,2,6,8,8279,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,998,998,Baja,0,Madrugada,Baja,Mañana,Bajo Riesgo
20462,2024,10,2,10,8,8245,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20463,2024,5,3,22,8,8305,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,4,1,0.0,0,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20464,2024,5,4,18,8,8305,3,2,No inventariada,13.6,4,5,14,7.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,0,998,Baja,0,Tarde,Baja,Noche,Bajo Riesgo
20465,2024,8,4,13,8,8279,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20466,2024,8,3,19,8,8279,3,2,No inventariada,13.6,4,5,14,2.0,0,1,0,1,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20467,2024,8,4,13,8,8279,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20468,2024,8,3,7,8,8279,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20469,2024,8,7,11,8,8279,3,2,No inventariada,13.6,4,5,14,9.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20470,2024,8,7,15,8,8279,3,2,No inventariada,13.6,4,5,14,2.0,0,2,2,4,0,2,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20471,2024,8,2,21,8,8156,3,2,No inventariada,13.6,4,5,14,2.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Noche,Baja,Noche,Bajo Riesgo
20472,2024,5,3,15,8,8305,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Tarde,Baja,Tarde,Bajo Riesgo
20473,2024,8,2,11,8,8279,3,2,No inventariada,13.6,4,5,14,4.0,0,0,2,2,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Mañana,Bajo Riesgo
20474,2024,10,2,12,8,8121,3,2,No inventariada,13.6,4,5,14,4.0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,1,1,0.0,998,998,Baja,0,Mañana,Baja,Tarde,Bajo Riesgo
